file_nm,element_id,amount,unit_ref,decimals,contextref
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:rateofreturnonequitysummaryofbusinessresults,0.256,,3,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:rateofreturnonequitysummaryofbusinessresults,0.172,,3,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,15.1,,1,Prior4YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,15.1,,1,Prior3YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,98.8,,1,Prior2YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,8.6,,1,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,28.0,,1,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.171,,3,Prior4YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.271,,3,Prior3YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,1.220,,3,Prior2YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.172,,3,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.314,,3,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofemployees,227,,0,Prior4YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofemployees,36,,0,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofemployees,43,,0,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofemployees,49,,0,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofemployees,56,,0,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,29,,0,Prior4YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,8,,0,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,10,,0,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,13,,0,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,9,,0,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,3400000,,0,CurrentYearInstant_No1MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.3622,,4,CurrentYearInstant_No1MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,974900,,0,CurrentYearInstant_No2MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.1038,,4,CurrentYearInstant_No2MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,467200,,0,CurrentYearInstant_No3MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0498,,4,CurrentYearInstant_No3MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,400000,,0,CurrentYearInstant_No4MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0426,,4,CurrentYearInstant_No4MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,389200,,0,CurrentYearInstant_No5MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0415,,4,CurrentYearInstant_No5MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,335900,,0,CurrentYearInstant_No6MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0358,,4,CurrentYearInstant_No6MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,234600,,0,CurrentYearInstant_No7MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0250,,4,CurrentYearInstant_No7MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,178400,,0,CurrentYearInstant_No8MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0190,,4,CurrentYearInstant_No8MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,161600,,0,CurrentYearInstant_No9MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0172,,4,CurrentYearInstant_No9MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,159700,,0,CurrentYearInstant_No10MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.0170,,4,CurrentYearInstant_No10MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:numberofsharesheld,6701500,,0,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp_cor:shareholdingratio,0.7138,,4,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:cashanddeposits,3404804000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:cashanddeposits,3945714000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:notesandaccountsreceivabletrade,1555855000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:notesandaccountsreceivabletrade,1481006000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:workinprocess,116542000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:workinprocess,165352000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:rawmaterialsandsupplies,3714000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:rawmaterialsandsupplies,18150000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:prepaidexpenses,336083000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:prepaidexpenses,395669000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredtaxassetsca,273333000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredtaxassetsca,252162000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:otherca,46849000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:otherca,11328000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:currentassets,5737184000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:currentassets,6269384000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:buildings,241315000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:buildings,279037000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:accumulateddepreciationbuildings,-158787000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:accumulateddepreciationbuildings,-173365000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:buildingsnet,82527000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:buildingsnet,105672000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:toolsfurnitureandfixtures,578133000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:toolsfurnitureandfixtures,503961000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:accumulateddepreciationtoolsfurnitureandfixtures,-449916000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:accumulateddepreciationtoolsfurnitureandfixtures,-401897000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:toolsfurnitureandfixturesnet,128217000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:toolsfurnitureandfixturesnet,102063000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:propertyplantandequipment,210744000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:propertyplantandequipment,207735000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:goodwill,141375000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:goodwill,28275000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:software,59393000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:software,71791000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:otheria,897000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:otheria,859000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:intangibleassets,201665000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:intangibleassets,100925000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:investmentsecurities,78165000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:investmentsecurities,168916000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:leaseandguaranteedeposits,365436000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:leaseandguaranteedeposits,447680000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredtaxassetsioa,47588000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredtaxassetsioa,58028000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:otherioa,68382000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:otherioa,72846000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:investmentsandotherassets,559572000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:investmentsandotherassets,747472000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:noncurrentassets,971983000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:noncurrentassets,1056133000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:assets,6709167000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:assets,7325518000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:notesandaccountspayabletrade,336340000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:notesandaccountspayabletrade,421858000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:currentportionoflongtermloanspayable,122460000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:currentportionoflongtermloanspayable,28830000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:leaseobligationscl,3639000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:leaseobligationscl,2153000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,262007000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,273891000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:incometaxespayable,147081000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:incometaxespayable,157888000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:unearnedrevenue,1408797000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:unearnedrevenue,1546376000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:provisionforbonuses,420780000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:provisionforbonuses,432976000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:provisionfordirectorsbonuses,92097000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:provisionfordirectorsbonuses,100967000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:provisionforlossonorderreceivedcl,73562000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:provisionforlossonorderreceivedcl,112912000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jpcrp030000-asr_e05663-000:provisionforcompensationfordamagecl,174000000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:assetretirementobligationscl,6574000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:othercl,205594000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:othercl,239006000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:currentliabilities,3252936000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:currentliabilities,3316862000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:longtermloanspayable,28830000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:leaseobligationsncl,5064000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:leaseobligationsncl,2758000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredtaxliabilitiesncl,92000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredtaxliabilitiesncl,48000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:assetretirementobligationsncl,111154000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:assetretirementobligationsncl,132467000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:noncurrentliabilities,145141000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:noncurrentliabilities,135274000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:liabilities,3398077000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:liabilities,3452136000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:capitalstock,288400000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:capitalstock,288400000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:capitalsurplus,225200000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:capitalsurplus,225200000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:retainedearnings,2798567000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:retainedearnings,3358911000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:treasurystock,-171000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:treasurystock,-276000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:shareholdersequity,3311995000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:shareholdersequity,3872234000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecurities,-1090000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecurities,-908000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredgainsorlossesonhedges,27000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:deferredgainsorlossesonhedges,39000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:foreigncurrencytranslationadjustment,156000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:foreigncurrencytranslationadjustment,2016000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:valuationandtranslationadjustments,-905000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:valuationandtranslationadjustments,1147000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:netassets,3311089000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:netassets,3873381000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:liabilitiesandnetassets,6709167000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:liabilitiesandnetassets,7325518000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:netsales,9612878000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:netsales,10532392000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:costofsales,5452901000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:costofsales,5834873000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:grossprofit,4159976000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:grossprofit,4697519000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E05663-000_2017-06-30_01_2017-09-26.xbrl,jppfs_cor:directorscompensationssga,233229000,,-3,Prior1YearDuration
