,version,提出日,提出回数,報告対象期間期末日,追番,第N期,名前空間接頭辞,tag,id,context,開始日,終了日,期末日,連結,値
122,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior3YearDuration_NonConsolidatedMember,2013-07-01,2014-06-30,,False,543604000
123,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior2YearDuration_NonConsolidatedMember,2014-07-01,2015-06-30,,False,68903000
124,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,Prior1YearDuration_NonConsolidatedMember,2015-07-01,2016-06-30,,False,720604000
125,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,OrdinaryIncomeLossSummaryOfBusinessResults,,CurrentYearDuration_NonConsolidatedMember,2016-07-01,2017-06-30,,False,561938000
126,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior4YearDuration_NonConsolidatedMember,2012-07-01,2013-06-30,,False,247426000
127,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior3YearDuration_NonConsolidatedMember,2013-07-01,2014-06-30,,False,467860000
128,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior2YearDuration_NonConsolidatedMember,2014-07-01,2015-06-30,,False,69248000
129,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,Prior1YearDuration_NonConsolidatedMember,2015-07-01,2016-06-30,,False,599689000
130,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetIncomeLossSummaryOfBusinessResults,,CurrentYearDuration_NonConsolidatedMember,2016-07-01,2017-06-30,,False,478788000
131,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2013-06-30,False,288400000
132,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2014-06-30,False,288400000
133,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2015-06-30,False,288400000
134,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2016-06-30,False,288400000
135,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,CapitalStockSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2017-06-30,False,288400000
136,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2013-06-30,False,2347000
137,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2014-06-30,False,4694000
138,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2015-06-30,False,4694000
139,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2016-06-30,False,4694000
140,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalNumberOfIssuedSharesSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2017-06-30,False,9388000
141,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2013-06-30,False,1721570000
142,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2014-06-30,False,2147110000
143,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2015-06-30,False,2089618000
144,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2016-06-30,False,2603661000
145,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2017-06-30,False,2979276000
146,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2013-06-30,False,3871792000
147,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2014-06-30,False,4582712000
148,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2015-06-30,False,4245479000
149,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2016-06-30,False,4682279000
150,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,TotalAssetsSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2017-06-30,False,5388194000
151,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior4YearInstant_NonConsolidatedMember,,,2013-06-30,False,366.78
152,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior3YearInstant_NonConsolidatedMember,,,2014-06-30,False,457.44
153,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior2YearInstant_NonConsolidatedMember,,,2015-06-30,False,445.19
154,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior1YearInstant_NonConsolidatedMember,,,2016-06-30,False,277.35
155,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,CurrentYearInstant_NonConsolidatedMember,,,2017-06-30,False,317.37
